"","c.alb.jan","c.alb.feb","c.alb.mar","c.alb.apr","c.alb.may","c.alb.jun","c.alb.jul","c.alb.aug","c.alb.sep","c.alb.oct","c.alb.nov","c.alb.dec"
"9568",0.1422,0.1684925,0.0837675,0.0222433333333333,0.0156225,0.000762500000000006,0.00512,0.00860500000000001,0.00428250000000001,0.01754,0.0611875,0.0849875
"9571",0.0363575,0.043285,0.04427,0.027968,0.05267075,0.06655125,0.0609725,0.0573515,0.05562575,0.0448993333333333,0.0080285,0.0115525
"9572",0.0070925,0.0158075,0.00434250000000001,0.00478133333333334,0.0223635,0.04069625,0.0351,0.031319,0.03332075,0.017575,-0.001289,-0.004685
"9580",-0.183065,-0.19244,-0.114675,-0.04657,-0.04624125,-0.0281175,-0.0333375,-0.03639,-0.02702,-0.0449946666666667,-0.0741525,-0.1235975
"9592",-2.50000000001638e-06,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
"9632",0.33108,0.3351675,0.1474575,0.0343,0.0251125,0.00711999999999999,0.02254,0.0325725,0.0327025,0.04569,0.15167,0.3146675
"9633",0.140345,0.1550975,0.0750125,0.0210533333333333,0.01621,0.000542500000000008,0.00406749999999999,0.00873999999999999,0.007295,0.01933,0.0695125,0.1319575
"9639",0.3100175,0.3422175,0.1496075,0.0358733333333333,0.0260475,0.0069725,0.0217425,0.03181,0.0332125,0.04684,0.140345,0.30233
"9640",0,0,0,0,0,0,0,0,0,0,0,0
"9719",0.1804475,0.19216,0.12238,0.0509666666666667,0.04609375,0.02746,0.03258,0.0360225,0.026735,0.0450076666666667,0.0734625,0.1140725
"9720",0.00992750000000001,0.0175,0.0026725,0.00481800000000001,0.02220425,0.03967375,0.033605,0.0302915,0.03309575,0.0175206666666667,-0.00185399999999999,-0.0066775
"9721",0,0,0,0,0,0,0,0,0,0,0,0
"9722",0,0,0,0,0,0,0,0,0,0,0,0
"9732",-2.49999999998862e-06,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
"9733",2.49999999998862e-06,4.99999999996337e-06,0,0,0,0,0,0,0,0,0,0
"9734",0,0,0,0,0,0,0,0,0,0,0,0
"9735",2.49999999998862e-06,-2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"9749",4.99999999997724e-06,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,4.99999999999112e-06
"9759",0.326445,0.30592,0.139445,0.03128,0.0223875,0.00711249999999999,0.02362,0.03362,0.0317575,0.0432466666666667,0.163455,0.2897875
"9776",0.1392675,0.15523,0.0751375,0.0210666666666667,0.0161275,0.000527500000000014,0.00407,0.008715,0.0072725,0.0192433333333333,0.0690025,0.13253
"9781",0.1395075,0.1599475,0.075395,0.0213566666666667,0.0161125,0.000532499999999998,0.00405,0.00854250000000001,0.0073375,0.0192933333333333,0.066725,0.125605
"9784",-2.50000000001638e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"9788",0.0269,0.0388225,0.04072,0.0278413333333333,0.05232825,0.06690875,0.06132,0.056789,0.05245325,0.0432493333333333,0.006556,0.0095275
"9789",0.0487875,0.017265,0.032605,0.01894,0.0270475,0.023545,0.02104,0.0232925,0.022735,0.0249733333333333,0.008215,0.0217525
"9790",0.3273725,0.352685,0.15837,0.0378233333333333,0.0268125,0.006705,0.02061,0.03071,0.0336125,0.0479733333333333,0.1291375,0.2931275
"9791",0.329745,0.353745,0.159405,0.0379966666666667,0.0268875,0.00667999999999999,0.0204925,0.03058,0.0336375,0.0480833333333333,0.1376975,0.31769
"9792",0.3297175,0.354715,0.161485,0.03817,0.026955,0.0066575,0.0203775,0.03045,0.033655,0.0481733333333333,0.139475,0.3397325
"9793",0.3279425,0.3557425,0.1764525,0.03833,0.027025,0.00663,0.02027,0.03032,0.0336675,0.0482633333333333,0.1398125,0.347795
"9794",0.32826,0.356745,0.17825,0.0384866666666667,0.0270875,0.0066075,0.0201675,0.030195,0.03367,0.04833,0.1401575,0.3562325
"9882",-2.50000000001638e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"9883",-4.99999999997724e-06,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,2.50000000001638e-06
"9885",2.49999999998862e-06,-5.00000000001888e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"9901",0.3373375,0.30801,0.136295,0.03148,0.0224,0.00710749999999999,0.0236375,0.03368,0.03176,0.0432,0.1666225,0.29011
"9902",0.33784,0.314505,0.13474,0.03167,0.0225775,0.00711999999999999,0.0235875,0.0336425,0.0317925,0.0433333333333333,0.164765,0.29478
"9930",0,0,0,0,0,0,0,0,0,0,0,0
"9933",0.328865,0.3529275,0.166505,0.0381266666666667,0.0268075,0.0066575,0.020475,0.030605,0.033515,0.0479066666666667,0.136765,0.331205
"9938",0.18064,0.1828325,0.1220525,0.04143,0.04346,0.02445,0.026095,0.0318075,0.02958,0.04442,0.0734475,0.137315
"9939",0.18225,0.1829925,0.121365,0.0414933333333333,0.0435275,0.0245075,0.026175,0.0318375,0.0295025,0.0444333333333333,0.0725,0.1359
"9940",0.1431625,0.16612,0.0848,0.02256,0.01602,0.00053750000000001,0.00425999999999999,0.00810499999999999,0.00680749999999999,0.0186266666666667,0.060365,0.12334
"9943",0.1833975,0.18348,0.11446,0.0417033333333333,0.0437955,0.0247375,0.0265775,0.0319375,0.0292525,0.0445,0.0668425,0.12141
"9944",0.184805,0.1835625,0.1145925,0.04176,0.04386375,0.0247925,0.02667,0.03197,0.0291975,0.04451,0.068045,0.121825
"9945",0.143265,0.1667175,0.0858125,0.02279,0.016155,0.000625000000000007,0.0044125,0.00806500000000001,0.0064875,0.0180266666666667,0.0584175,0.094165
"9947",0.180485,0.183865,0.109035,0.0419133333333333,0.04408525,0.02497,0.0269375,0.032055,0.0289875,0.0445633333333333,0.0644725,0.10653
"9948",0.046835,0.01713,0.0292975,0.0190833333333333,0.02792325,0.0243275,0.0225075,0.024025,0.0225825,0.02691,0.00857,0.0167075
"9951",0.13798,0.16521,0.081235,0.0229766666666667,0.0162975,0.000735000000000013,0.00461,0.008075,0.0062,0.0173966666666667,0.0550625,0.095695
"10034",5.000000000005e-06,0,0,0,0,0,0,0,0,0,0,0
"10035",0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
"10036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10037",-4.99999999997724e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"10038",0,-2.50000000001638e-06,-2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"10042",0.335145,0.306915,0.135755,0.03152,0.0222025,0.00708499999999999,0.0236875,0.0337775,0.0317125,0.0429833333333333,0.1603275,0.2948275
"10043",0.33853,0.31471,0.13643,0.03169,0.022395,0.007095,0.0236475,0.0337425,0.0317575,0.0431333333333333,0.159385,0.29556
"10055",0.13707,0.1509525,0.0720825,0.02073,0.01593,0.000487500000000002,0.00412999999999999,0.008905,0.00709750000000001,0.0189033333333333,0.06972,0.1323625
"10056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10091",0.352395,0.3773,0.1922775,0.05853,0.055597,0.03109,0.042055,0.0534475,0.0551625,0.0736566666666667,0.1332525,0.25211
"10092",0.1832725,0.1837975,0.1134775,0.0421333333333333,0.04441675,0.02523,0.027425,0.03251,0.0287525,0.044646,0.063895,0.1188725
"10093",0.1822375,0.182455,0.1142125,0.04218,0.04449425,0.0252725,0.0274975,0.0325375,0.0286675,0.0446643333333333,0.0634175,0.11403
"10094",0.3059325,0.362685,0.1555775,0.0393766666666667,0.0275975,0.00663,0.01925,0.0290325,0.0324375,0.04604,0.11993,0.2121175
"10095",0.2997775,0.3631725,0.1506125,0.0393833333333333,0.0275875,0.00662749999999999,0.0192275,0.0289825,0.03239,0.0460033333333333,0.119415,0.2074025
"10098",0.1773375,0.18454,0.1117,0.0424433333333333,0.04486825,0.0254225,0.0277925,0.0326525,0.028195,0.044735,0.0614875,0.102505
"10099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10101",NA,NA,NA,NA,-0.06833825,-0.06735625,-0.0657325,-0.065314,-0.05971575,NA,NA,NA
"10102",0.3101675,0.3665625,0.1517575,0.0393733333333333,0.02756,0.0065575,0.0190075,0.0286525,0.0320425,0.0458366666666667,0.123795,0.1988975
"10103",0.1756025,0.1846875,0.112145,0.0427066666666667,0.0451675,0.025435,0.0279625,0.03269,0.0276425,0.044798,0.0710725,0.1024525
"10105",0.1809,0.1823875,0.1124475,0.0428133333333333,0.04526125,0.0254025,0.028,0.03268,0.0273975,0.044822,0.0736425,0.1254475
"10210",-0.1723125,-0.183145,-0.07549,-0.0155833333333333,-0.0102525,-0.0063375,-0.0171375,-0.02299,-0.0259,-0.0279366666666667,-0.0657025,-0.1653325
"10211",0.17779,0.16427,0.105445,0.04088,0.04307,0.0243125,0.02576,0.0326925,0.030485,0.04434,0.0621225,0.1162425
"10215",0.139585,0.161715,0.0799225,0.0219366666666667,0.0158025,0.000465000000000007,0.00418750000000001,0.00842999999999999,0.00708,0.0187833333333333,0.0585875,0.1106925
"10216",0.1301525,0.16242,0.080645,0.0220066666666667,0.01581,0.000467499999999996,0.0042025,0.00841499999999999,0.0070475,0.0187366666666667,0.056025,0.0901125
"10236",0.3007475,0.3611575,0.14866,0.0393633333333333,0.027545,0.00664750000000001,0.019275,0.02909,0.0323675,0.0457533333333333,0.1191425,0.2067975
"10243",0.284605,0.36456,0.148695,0.0393633333333333,0.027555,0.006585,0.0190625,0.0287325,0.03203,0.0455933333333333,0.12083,0.19977
"10244",0.171635,0.1833575,0.113065,0.04272,0.04517975,0.025475,0.028115,0.0329875,0.0276925,0.0448176666666667,0.067105,0.1052025
"10245",0.3173525,0.382865,0.185825,0.0590466666666667,0.05647175,0.0312375,0.04207,0.0531,0.0536525,0.073665,0.13857,0.2271925
"10246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10261",0.1421875,0.1687025,0.0796475,0.02306,0.016035,0.00084,0.00544499999999999,0.00903,0.00499500000000001,0.0168366666666667,0.0524625,0.0671075
"10264",0.1725225,0.1870225,0.1180025,0.0437866666666667,0.04558775,0.0249425,0.0285925,0.0335275,0.0259525,0.0449863333333333,0.0625475,0.0917875
"10265",0.0290975,0.019105,0.0417275,0.0212066666666667,0.029564,0.024085,0.02313,0.0244675,0.0210975,0.028078,0.008775,0.0154475
"10266",0.028665,0.0196525,0.0425425,0.02129,0.0295715,0.024095,0.0232075,0.0245325,0.0211075,0.0280563333333333,0.0085425,0.0163225
"10267",0.180785,0.205655,0.12165,0.0496346666666667,0.06837575,0.06739375,0.066445,0.066404,0.05986575,0.0625393333333333,0.061081,0.0912775
"10333",2.49999999998862e-06,2.49999999998862e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"10348",-0.1578725,-0.1804325,-0.070185,-0.0152333333333333,-0.00986749999999999,-0.00643,-0.017595,-0.023355,-0.02567,-0.0274133333333333,-0.06615,-0.1680575
"10349",-0.1563725,-0.1810725,-0.06969,-0.0153666666666667,-0.00997,-0.00641,-0.0174725,-0.0232525,-0.025725,-0.0275566666666667,-0.06567,-0.156665
"10354",0.0378325,0.022185,0.027135,0.0193433333333333,0.0274575,0.02403,0.0219475,0.0244875,0.0233375,0.0257,0.0074825,0.011575
"10377",0.29676,0.3592725,0.14726,0.0393733333333333,0.0275,0.00666,0.019325,0.0291925,0.0323475,0.0455033333333333,0.11916,0.21358
"10379",0.1403175,0.1670625,0.0793275,0.0230133333333333,0.0164075,0.000807500000000003,0.004985,0.00856750000000001,0.00615999999999999,0.0167066666666667,0.0537625,0.09353
"10380",-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0,0
"10381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10382",0.136675,0.1672275,0.0807275,0.0231966666666667,0.016405,0.000824999999999992,0.005085,0.008615,0.006055,0.0166466666666667,0.05691,0.0904125
"10383",0.31957,0.378985,0.180805,0.05896,0.056228,0.031335,0.0422575,0.0535175,0.0540325,0.073506,0.1288425,0.211215
"10399",-0.031375,-0.0361775,-0.04115,-0.0266413333333333,-0.05225575,-0.06653625,-0.060815,-0.0570965,-0.05464075,-0.0458526666666667,-0.0075135,-0.00945499999999999
"10400",0,0,0,0,0,0,0,0,0,0,0,0
"10401",0,0,0,0,0,0,0,0,0,0,0,0
"10402",0.141655,0.168575,0.07461,0.0228166666666667,0.0161125,0.000879999999999999,0.0055675,0.009195,0.0050575,0.01673,0.05673,0.0729775
"10403",0.1415725,0.168585,0.0792425,0.0228433333333333,0.0161075,0.000892499999999997,0.0055925,0.00922749999999999,0.0050125,0.0167533333333333,0.0533675,0.0784425
"10469",0.3313375,0.3098275,0.1348275,0.0322933333333333,0.0223625,0.00706750000000001,0.023675,0.033895,0.0317675,0.0429533333333333,0.146715,0.29427
"10483",0.1429725,0.15449,0.0696675,0.0207366666666667,0.0156425,0.0004575,0.00419999999999998,0.00892249999999999,0.00707,0.01859,0.0677075,0.128825
"10484",0.1363775,0.152415,0.070535,0.0207966666666667,0.01564,0.000460000000000002,0.00419999999999999,0.0088975,0.00708,0.0186033333333333,0.06746,0.126575
"10501",0,0,0,0,0,0,0,0,0,0,0,0
"10502",0.141965,0.1637525,0.07891,0.0221266666666667,0.01577,0.000497500000000005,0.0043875,0.00857750000000001,0.00680250000000001,0.0180333333333333,0.05776,0.0992075
"10506",0.3214475,0.351925,0.1564575,0.03902,0.0269525,0.00663999999999999,0.0199825,0.0301375,0.0328625,0.04652,0.1273275,0.2877625
"10515",0.2899225,0.3558725,0.147715,0.0392833333333333,0.027355,0.00667749999999999,0.019485,0.0294675,0.0324625,0.04545,0.1216475,0.21271
"10516",0.13653,0.1662375,0.07851,0.0228066666666667,0.01633,0.000772500000000009,0.00490999999999998,0.00865999999999999,0.00634000000000001,0.0167166666666667,0.055355,0.0942525
"10517",0.2911,0.35679,0.1470975,0.03933,0.0274075,0.00668000000000001,0.0194175,0.029345,0.032375,0.0453333333333333,0.1196525,0.208015
"10518",0.3012375,0.356845,0.1472025,0.0393566666666667,0.0274375,0.0066775,0.0193875,0.02929,0.0323275,0.04527,0.1191275,0.22141
"10519",1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
"10520",-0.1300775,-0.19131,-0.067575,-0.0164266666666667,-0.01105,-0.005845,-0.0142575,-0.020445,-0.0260275,-0.02862,-0.066165,-0.1069275
"10521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10522",0.1333,0.1671325,0.08227,0.02305,0.01644,0.000852500000000006,0.00514500000000001,0.00875750000000001,0.00614499999999999,0.01653,0.0597275,0.09232
"10526",0.3216675,0.378265,0.184995,0.0590766666666667,0.0563095,0.031355,0.042295,0.0536025,0.0537675,0.073491,0.1340175,0.22784
"10527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10539",-0.0332425,-0.03876,-0.03197,-0.0265213333333333,-0.05219075,-0.06652625,-0.060795,-0.057069,-0.05455325,-0.0459726666666667,-0.007556,-0.0089775
"10553",0.1810175,0.205805,0.1175825,0.049558,0.06842325,0.06748125,0.066775,0.066849,0.05994075,0.062536,0.0621385,0.0937425
"10561",0.017425,0.01941,0.031085,0.0277213333333333,0.05235325,0.06654125,0.060965,0.057264,0.05520575,0.0452793333333333,0.0077285,0.011035
"10623",0.1446675,0.1502325,0.0700125,0.0205866666666667,0.0155375,0.000452500000000008,0.00424000000000001,0.00900749999999999,0.00704,0.0184366666666667,0.0677475,0.1292475
"10624",0.146465,0.1504,0.06896,0.0206466666666667,0.0155375,0.000455000000000004,0.004235,0.00898,0.00704750000000001,0.0184466666666667,0.066465,0.1268375
"10654",0.1402925,0.1653875,0.0805525,0.0226033333333333,0.0162,0.000730000000000008,0.0048525,0.00877,0.00646499999999999,0.0167466666666667,0.0573675,0.108725
"10655",0.302595,0.35331,0.14634,0.0392566666666667,0.02724,0.00668749999999999,0.0195925,0.0296325,0.0324725,0.0453,0.12443,0.2410875
"10656",0.1381475,0.1656775,0.078315,0.0227,0.01628,0.000772499999999995,0.00493749999999999,0.008795,0.00641499999999999,0.0166366666666667,0.0549875,0.0993825
"10657",0.1389175,0.1659075,0.07882,0.0227566666666667,0.01632,0.000792499999999995,0.0049825,0.00881000000000001,0.0063925,0.0165933333333333,0.05465,0.103495
"10658",0.283495,0.3547025,0.1474925,0.0393266666666667,0.027335,0.00668999999999999,0.019475,0.029445,0.0323475,0.0450933333333333,0.11975,0.224755
"10659",0.1346925,0.1889525,0.067355,0.0164933333333333,0.01099,0.0058625,0.0143775,0.02054,0.0259725,0.0285466666666667,0.0660925,0.1205175
"10660",-2.49999999998862e-06,-5.000000000005e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"10662",-0.1245425,-0.1898075,-0.063865,-0.0164466666666667,-0.0109975,-0.00582250000000002,-0.0141575,-0.0203025,-0.02594,-0.0285166666666667,-0.0662375,-0.1057575
"10663",0.1640025,0.184245,0.1138775,0.0425033333333333,0.04498575,0.0256325,0.02845,0.033885,0.02834,0.0448243333333333,0.06307,0.1079925
"10666",0.176095,0.1844625,0.1212875,0.0426733333333333,0.045173,0.025655,0.028555,0.03389,0.0279775,0.044866,0.06708,0.112235
"10667",0.1386875,0.16724,0.08452,0.0232233333333333,0.01646,0.000909999999999994,0.00538250000000001,0.0090025,0.00603749999999999,0.0163833333333333,0.06508,0.1059775
"10698",0.0145625,0.02048,0.0011525,0.00524466666666667,0.02279225,0.04223875,0.03699,0.031894,0.03426575,0.0174396666666667,-0.001424,-0.00443499999999999
"10699",0.02265,0.0208,0.000360000000000006,0.00520466666666667,0.022784,0.04215125,0.0368325,0.031789,0.03426825,0.0174373333333333,-0.0015465,-0.00435750000000001
"10749",0.1788325,0.167665,0.05851,0.0121566666666667,0.0063025,0.006565,0.01951,0.0247075,0.024695,0.0244233333333333,0.0835125,0.169705
"10750",0,0,0,0,0,0,0,0,0,0,0,2.49999999998862e-06
"10751",0.1840275,0.1738525,0.0589725,0.01245,0.00664500000000001,0.0065875,0.01943,0.024675,0.024765,0.02462,0.080365,0.1673525
"10774",0.12865,0.1555475,0.071075,0.0212366666666667,0.015425,0.000447500000000003,0.004295,0.00889499999999999,0.00706499999999999,0.01831,0.059185,0.1209225
"10793",0.3048475,0.350065,0.1461375,0.03917,0.0270225,0.0066925,0.0198125,0.029945,0.032565,0.0453766666666667,0.1245225,0.259225
"10794",0.299575,0.35013,0.14735,0.0391966666666667,0.0270775,0.0066975,0.0197575,0.0298725,0.0325175,0.0452733333333333,0.1238425,0.2476675
"10796",0.141065,0.16516,0.07967,0.0225966666666667,0.01622,0.000775000000000005,0.00496749999999999,0.00893,0.00649749999999999,0.01657,0.057225,0.1092925
"10797",0.14036,0.16534,0.079405,0.0226433333333333,0.016265,0.000795000000000011,0.005015,0.0089425,0.00647249999999999,0.01652,0.0564075,0.1004525
"10798",0.2991025,0.352245,0.1468275,0.03927,0.027225,0.006705,0.0195825,0.0296175,0.0323675,0.0449433333333333,0.12331,0.22427
"10799",0.2844625,0.35264,0.1470775,0.0393,0.0272625,0.00670999999999999,0.0195475,0.02955,0.0323325,0.0448866666666667,0.12256,0.2274425
"10800",0.2604725,0.352365,0.1480125,0.03932,0.02729,0.00670999999999999,0.01951,0.0294925,0.032295,0.0448533333333333,0.12309,0.22654
"10801",0.2528825,0.3531825,0.14759,0.0393666666666667,0.0273325,0.0067125,0.01948,0.0294225,0.03225,0.0448166666666667,0.1244725,0.2206325
"10802",0.262145,0.35412,0.146985,0.0394033333333333,0.0273625,0.006715,0.019445,0.0293575,0.03221,0.04477,0.12539,0.197875
"10806",0.1741,0.1840975,0.1216375,0.0426066666666667,0.0451285,0.0257125,0.02868,0.0341925,0.028165,0.0448706666666667,0.068445,0.1119775
"10807",0.17821,0.1841675,0.118435,0.0426733333333333,0.04518925,0.0257125,0.0287075,0.03419,0.028045,0.044881,0.0703325,0.1169075
"10808",0.2847675,0.3568575,0.1593825,0.04031,0.0274675,0.006695,0.019275,0.0290025,0.0319275,0.0446866666666667,0.13546,0.2431175
"10885",0,0,0,0,0,0,0,0,0,0,0,0
"10886",-2.50000000001638e-06,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
"10888",-2.50000000001638e-06,-7.49999999996587e-06,0,0,0,0,0,0,0,0,0,0
"10898",0,0,0,0,0,0,0,0,0,0,0,2.5000000000025e-06
"10899",-0.161855,-0.1723275,-0.05574,-0.01357,-0.0077125,-0.00660500000000001,-0.01908,-0.024505,-0.0249425,-0.0253266666666667,-0.0747525,-0.1631725
"10903",2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0,0
"10912",0.1289325,0.1532325,0.0693025,0.0209233333333333,0.015315,0.000447500000000003,0.00432499999999999,0.00903249999999999,0.00706749999999999,0.0181933333333333,0.05898,0.1156325
"10913",0.1347675,0.1560875,0.0702725,0.021,0.015315,0.000452500000000002,0.0043375,0.0090175,0.00706499999999999,0.0181833333333333,0.0592325,0.1194525
"10918",-0.0131675,0.01928,0.00369000000000001,0.007918,0.02525075,0.04264125,0.0387125,0.031264,0.02926325,0.0179993333333333,-0.000953999999999997,-0.0036325
"10919",-0.0111125,0.0230575,0.0041425,0.00787466666666667,0.02521075,0.04263125,0.0386775,0.0313115,0.02933575,0.0179893333333333,-0.001059,-0.00477500000000001
"10932",0.141685,0.163705,0.077875,0.0222666666666667,0.0159525,0.000690000000000003,0.0048275,0.00900249999999999,0.00665749999999999,0.0167566666666667,0.05799,0.117825
"10935",0.1401575,0.16401,0.07865,0.02242,0.0161075,0.000757500000000001,0.0049575,0.00904750000000001,0.0065925,0.01656,0.0583375,0.114025
"10936",0.138055,0.1642775,0.079855,0.0224666666666667,0.0161575,0.000775000000000005,0.005005,0.00906499999999999,0.006575,0.0165033333333333,0.0564775,0.1130825
"10938",0.28827,0.35003,0.1469775,0.03923,0.02709,0.0067225,0.0196975,0.02978,0.03238,0.0448033333333333,0.1232675,0.22925
"10939",0.284685,0.35038,0.1470525,0.03925,0.0271375,0.0067225,0.0196575,0.0297175,0.0323475,0.04474,0.12327,0.2330625
"10940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10945",0.136295,0.1662525,0.08272,0.0229766666666667,0.0164775,0.000959999999999996,0.00543,0.00925,0.006325,0.0161933333333333,0.0547,0.0823325
"10946",0.12536,0.166405,0.0863175,0.0230166666666667,0.0164925,0.000969999999999992,0.0054775,0.0092675,0.00628499999999999,0.01618,0.0572125,0.088795
"10980",0.022125,0.0192225,-0.0013075,0.005128,0.022828,0.04243375,0.0372225,0.0318665,0.03441825,0.0174066666666667,-0.0013965,-0.00248749999999999
"10981",0.02091,0.019745,-0.000872500000000005,0.00509133333333333,0.022831,0.04235125,0.03708,0.031774,0.03441325,0.0174006666666667,-0.0014115,-0.00544
"10983",0.1979925,0.20575,0.1187875,0.0493613333333333,0.06849325,0.06768375,0.0672975,0.067539,0.06008075,0.0625293333333333,0.0652285,0.093675
"11025",-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0,0
"11040",0,-2.49999999998862e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"11041",2.49999999998862e-06,-2.50000000001638e-06,-2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"11042",0.1871875,0.172215,0.062815,0.0139366666666667,0.0079125,0.0065875,0.0189725,0.0244425,0.024955,0.02548,0.074615,0.1769375
"11056",0.131845,0.15172,0.067555,0.0210933333333333,0.0152225,0.000464999999999993,0.0043975,0.00909000000000001,0.0070525,0.018,0.05796,0.1182025
"11074",0.1368225,0.1633925,0.0778425,0.02225,0.01597,0.000742499999999993,0.00494499999999999,0.00916,0.0066925,0.01656,0.05784,0.1114425
"11076",0.2888875,0.346415,0.146725,0.03913,0.0268675,0.006735,0.019935,0.03009,0.0324575,0.0448566666666667,0.1244775,0.2571675
"11078",0.278855,0.3486525,0.14566,0.03919,0.02697,0.0067325,0.0198275,0.0299475,0.03239,0.0446766666666667,0.1222625,0.228075
"11079",0.28045,0.3482725,0.1460025,0.0392166666666667,0.0270075,0.00674250000000001,0.019775,0.0298775,0.032355,0.0446133333333333,0.124045,0.2389975
"11081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11083",0.2572725,0.3497275,0.143085,0.0393533333333333,0.02718,0.00674999999999999,0.0196225,0.029615,0.0322125,0.0444266666666667,0.12866,0.210195
"11085",0.1331725,0.16568,0.0818525,0.0228733333333333,0.0164475,0.000987500000000002,0.0054775,0.0093875,0.00641999999999999,0.0161166666666667,0.056355,0.0826525
"11086",0.261515,0.350645,0.1542675,0.0394833333333333,0.027285,0.006755,0.01952,0.0294075,0.0320875,0.04435,0.120805,0.19762
"11104",0,0,0,0,0,0,0,0,0,0,0,0
"11105",0.03372,0.0167275,0.0259425,0.0205233333333333,0.02923175,0.024075,0.0228,0.024655,0.02077,0.0288843333333333,0.0085675,0.0165875
"11106",0.0298666666666667,0.016885,0.0242625,0.0206233333333333,0.02924,0.0240125,0.0227875,0.02463,0.02072,0.028863,0.00857999999999999,0.01683
